nombre_sector_code,nro_crianza,nro_pabellon,mes_carga,edad_madres_dias,peso_inicial_gramos,sexo,edad_promedio_faena_dias,edad_proyeccion_dias,kilos_recibidos_percapita,ganancia_promedio_gramos,tipoConstruccion,densidad_pollos_m2
don charles,218,12,11,327.087962962963,46.51157407407408,HEMBRA,46.0,32,3.1770158545110103,64.76802721875687,Black Out,18.0
don charles,218,13,11,202.77314814814812,39.02777777777778,HEMBRA,46.0,32,3.1770158545110103,63.03397252721037,Black Out,18.0
don charles,218,14,11,275.0740740740741,44.92361111111112,HEMBRA,46.0,32,3.1770158545110103,64.43168022480799,Black Out,18.0
don charles,218,15,11,340.8611111111111,47.04398148148148,HEMBRA,46.0,32,3.1770158545110103,64.25612031847518,Black Out,18.0
don charles,218,16,11,306.00591145833334,45.89216588541667,HEMBRA,45.0,32,3.1770158545110103,67.46924189255157,Black Out,16.0
don charles,218,17,11,268.0740740740741,43.86689814814815,HEMBRA,46.0,32,3.1770158545110103,65.82590565300184,Black Out,18.0
don charles,218,18,11,334.680390625,46.10500078125,HEMBRA,43.0,32,3.1770158545110103,67.81853442777411,Black Out,16.0
don charles,218,19,11,313.7037037037037,46.48611111111112,HEMBRA,46.0,32,3.1770158545110103,65.83075908579369,Black Out,18.0
don charles,218,20,11,318.4351851851852,46.3275462962963,HEMBRA,45.11695021760886,32,3.1770158545110103,61.44993655018725,Black Out,18.0
don charles,218,21,11,397.9143518518519,49.31481481481482,HEMBRA,47.0,32,3.1770158545110103,65.65448831866622,Black Out,18.0
don charles,218,22,11,338.7222222222222,47.39388888888889,HEMBRA,47.0,32,3.1770158545110103,64.3826264111637,Black Out,18.0
don charles,219,1,1,297.6296296296296,43.82175925925926,HEMBRA,42.0,32,3.061345284844218,66.12959956709956,Black Out,18.0
don charles,219,2,1,186.99074074074076,36.35648148148148,HEMBRA,42.0,32,3.061345284844218,62.47747747747747,Black Out,18.0
don charles,219,3,1,204.91203703703704,38.875,HEMBRA,42.0,32,3.061345284844218,63.980660757453656,Black Out,18.0
don charles,219,4,1,273.63194444444446,43.4369675925926,HEMBRA,42.0,32,3.061345284844218,64.3919177977149,Black Out,18.0
don charles,219,6,1,383.6875,49.004629629629626,HEMBRA,43.63558597091532,32,3.061345284844218,62.78592432856302,Black Out,18.0
don charles,219,7,1,337.0433564814815,47.35136273148149,HEMBRA,41.0,32,3.061345284844218,61.69735373824327,Black Out,18.0
don charles,219,8,1,306.6712962962963,44.2662037037037,HEMBRA,42.0,32,3.061345284844218,64.17015666201334,Black Out,18.0
don charles,219,9,1,468.6435185185185,53.93981481481482,HEMBRA,43.0,32,3.061345284844218,63.2867841657751,Black Out,18.0
don charles,219,11,1,246.6851851851852,43.21527777777778,HEMBRA,42.0,32,3.061345284844218,65.0386041643678,Black Out,18.0
don charles,219,12,1,188.22222222222223,36.05324074074074,HEMBRA,42.0,32,3.061345284844218,61.19357784934864,Black Out,18.0
don charles,219,13,1,223.59490740740745,40.442129629629626,HEMBRA,42.0,32,3.061345284844218,62.68628195693974,Black Out,18.0
don charles,219,14,1,259.3888888888889,43.958333333333336,HEMBRA,42.0,32,3.061345284844218,64.08061284193928,Black Out,18.0
don charles,219,16,1,222.96296296296296,40.351851851851855,HEMBRA,43.0,32,3.061345284844218,60.6902427087676,Black Out,18.0
don charles,219,17,1,368.6828703703704,48.56481481481482,HEMBRA,43.0,32,3.061345284844218,63.77584231867192,Black Out,18.0
don charles,219,18,1,376.1203703703704,46.8912037037037,HEMBRA,44.0,32,3.061345284844218,66.13510699411174,Black Out,18.0
don charles,219,19,1,295.7986111111111,46.80092592592592,HEMBRA,42.0,32,3.061345284844218,64.14480874316939,Black Out,18.0
don charles,219,20,1,362.2986111111111,49.31597222222222,HEMBRA,42.0,32,3.061345284844218,61.27060808220228,Black Out,18.0
don charles,219,21,1,437.5972222222222,49.1412037037037,HEMBRA,42.0,32,3.061345284844218,64.15420248890982,Black Out,18.0
don charles,219,22,1,378.4212962962963,47.63425925925926,HEMBRA,42.0,32,3.061345284844218,63.38294480972305,Black Out,18.0
don charles,220,1,3,204.8958333333333,38.66203703703704,HEMBRA,43.0,32,3.0699572107907915,66.18699275757906,Black Out,18.0
don charles,220,2,3,205.3333333333333,39.23148148148148,HEMBRA,43.0,32,3.0699572107907915,64.237078078297,Black Out,18.0
don charles,220,3,3,233.38194444444449,43.05092592592592,HEMBRA,43.0,32,3.0699572107907915,65.6993804435665,Black Out,18.0
don charles,220,4,3,263.00231481481484,43.86111111111112,HEMBRA,43.0,32,3.0699572107907915,67.11729280880253,Black Out,18.0
don charles,220,5,3,284.9907407407408,44.96064814814815,HEMBRA,43.0,32,3.0699572107907915,66.86155183655727,Black Out,18.0
don charles,220,6,3,283.0462962962963,43.61805555555556,HEMBRA,43.0,32,3.0699572107907915,65.84959179591614,Black Out,18.0
don charles,220,7,3,267.3680787037037,41.48471134259259,HEMBRA,43.0,32,3.0699572107907915,64.47171864338011,Black Out,18.0
don charles,220,8,3,235.45601851851853,41.30324074074074,HEMBRA,42.0,32,3.0699572107907915,65.17151086671905,Black Out,18.0
don charles,220,9,3,402.5648148148149,49.46296296296296,HEMBRA,42.0,32,3.0699572107907915,67.97357814599194,Black Out,18.0
don charles,220,11,3,393.8148148148149,47.657407407407405,HEMBRA,42.0,32,3.0699572107907915,68.02624137541001,Black Out,18.0
don charles,220,12,3,199.79166666666669,39.02777777777778,HEMBRA,42.0,32,3.0699572107907915,64.55442283079013,Black Out,18.0
don charles,220,13,3,257.6388888888889,44.04166666666666,HEMBRA,42.0,32,3.0699572107907915,67.80221222347207,Black Out,18.0
don charles,220,14,3,392.39212962962966,46.88472222222222,HEMBRA,43.56551528611256,32,3.0699572107907915,65.92757736906668,Black Out,18.0
don charles,220,15,3,230.2222222222222,42.90972222222222,HEMBRA,45.0,32,3.0699572107907915,62.73076536100986,Black Out,18.0
don charles,220,16,3,262.4027777777778,42.71412037037037,HEMBRA,45.0,32,3.0699572107907915,62.2888955824844,Black Out,18.0
don charles,220,17,3,501.97453703703707,49.583333333333336,HEMBRA,41.86599229514784,32,3.0699572107907915,66.2427909802009,Black Out,18.0
don charles,220,18,3,409.8078703703704,48.81944444444444,HEMBRA,42.0,32,3.0699572107907915,65.26129621177544,Black Out,18.0
don charles,220,19,3,409.8726851851852,49.7962962962963,HEMBRA,43.0,32,3.0699572107907915,70.48402444133454,Black Out,18.0
don charles,220,20,3,375.9907407407408,49.629629629629626,HEMBRA,43.716677398583386,32,3.0699572107907915,68.74155794278931,Black Out,18.0
don charles,220,22,3,426.5625,46.5775,HEMBRA,43.0,32,3.0699572107907915,65.2670383684249,Black Out,18.0
don charles,221,1,5,243.25,39.375,HEMBRA,42.0,32,3.1626069112883624,63.87551650820395,Black Out,18.0
don charles,221,2,5,273.4861111111111,44.38425925925926,HEMBRA,42.0,32,3.1626069112883624,61.00709970973563,Black Out,18.0
don charles,221,4,5,337.587962962963,48.36805555555556,HEMBRA,43.0,32,3.1626069112883624,65.45032057361813,Black Out,18.0
don charles,221,5,5,350.599537037037,48.4212962962963,HEMBRA,43.0,32,3.1626069112883624,65.42982003379949,Black Out,18.0
don charles,221,6,5,407.0532407407408,49.69907407407408,HEMBRA,43.0,32,3.1626069112883624,64.40869284678683,Black Out,18.0
don charles,221,8,5,223.1736111111111,39.41550925925926,HEMBRA,43.0,32,3.1626069112883624,59.62509460908428,Black Out,18.0
don charles,221,9,5,386.11805555555554,47.78819444444444,HEMBRA,42.0,32,3.1626069112883624,66.8506640909112,Black Out,18.0
don charles,221,11,5,243.46064814814812,40.232638888888886,HEMBRA,43.0,32,3.1626069112883624,64.19722163349454,Black Out,18.0
don charles,221,12,5,216.1736111111111,41.16898148148148,HEMBRA,43.0,32,3.1626069112883624,62.479211875636125,Black Out,18.0
don charles,221,13,5,261.9328703703704,44.75925925925926,HEMBRA,42.0,32,3.1626069112883624,63.93579543205479,Black Out,18.0
don charles,221,14,5,264.3796296296296,41.833333333333336,HEMBRA,42.72550675675676,32,3.1626069112883624,60.47522090655702,Black Out,18.0
don charles,221,15,5,269.6782407407408,43.94097222222222,HEMBRA,42.0,32,3.1626069112883624,62.51877629664583,Black Out,18.0
don charles,221,16,5,367.0462962962963,48.42824074074074,HEMBRA,42.0,32,3.1626069112883624,64.55414139011143,Black Out,18.0
don charles,221,17,5,216.72453703703704,40.99074074074074,HEMBRA,42.0,32,3.1626069112883624,63.2086072922893,Black Out,18.0
don charles,221,18,5,450.2361111111111,50.625,HEMBRA,42.85078318219291,32,3.1626069112883624,62.84793566508908,Black Out,18.0
don charles,221,19,5,338.9571759259259,46.368038194444445,HEMBRA,42.0,32,3.1626069112883624,64.42652437765298,Black Out,18.0
don charles,221,20,5,394.8842592592592,48.67361111111112,HEMBRA,42.0,32,3.1626069112883624,64.7115805386482,Black Out,18.0
don charles,221,21,5,277.7638888888889,43.53472222222222,HEMBRA,42.0,32,3.1626069112883624,63.43388514203965,Black Out,18.0
don charles,221,22,5,370.20338541666666,49.43053828125,HEMBRA,43.0,32,3.1626069112883624,71.34937029386286,Black Out,16.0
don charles,222,1,8,370.7893518518519,48.29166666666666,HEMBRA,42.0,32,3.328779707863918,67.29566972988026,Black Out,18.0
don charles,222,2,8,203.4375,39.63194444444444,HEMBRA,41.0,32,3.328779707863918,67.16796960287762,Black Out,18.0
don charles,222,3,8,260.2152777777778,43.1087962962963,HEMBRA,41.0,32,3.328779707863918,64.63905720665119,Black Out,18.0
don charles,222,4,8,232.2638888888889,43.79166666666666,HEMBRA,41.0,32,3.328779707863918,65.71529933481153,Black Out,18.0
don charles,222,5,8,295.17140625,47.39531901041666,HEMBRA,41.0,32,3.328779707863918,70.83594215202486,Black Out,16.0
don charles,222,6,8,353.4513888888889,49.813657407407405,HEMBRA,42.0,32,3.328779707863918,68.34794696321643,Black Out,18.0
don charles,222,7,8,263.6159490740741,44.104502777777775,HEMBRA,41.852422907488986,32,3.328779707863918,66.53281406241777,Black Out,18.0
don charles,222,8,8,203.5671296296296,38.969907407407405,HEMBRA,41.0,32,3.328779707863918,65.65397232919698,Black Out,18.0
don charles,222,9,8,228.6828703703704,42.02314814814815,HEMBRA,40.51497443389335,32,3.328779707863918,65.42323988100604,Black Out,18.0
don charles,222,11,8,261.5763888888889,44.60532407407408,HEMBRA,41.0,32,3.328779707863918,67.50691384016986,Black Out,18.0
don charles,222,12,8,389.7962962962963,50.00578703703704,HEMBRA,41.0,32,3.328779707863918,67.31753085967716,Black Out,18.0
don charles,222,13,8,207.5208333333333,39.645833333333336,HEMBRA,40.0,32,3.328779707863918,64.5020754716981,Black Out,18.0
don charles,222,14,8,263.2777777777778,45.04861111111112,HEMBRA,44.5532824643878,32,3.328779707863918,64.91847496135972,Black Out,18.0
don charles,222,15,8,359.33333333333337,50.157407407407405,HEMBRA,45.0,32,3.328779707863918,65.01831112827445,Black Out,18.0
don charles,222,17,8,315.3184027777777,46.39108796296296,HEMBRA,42.0,32,3.328779707863918,64.22417284009433,Black Out,18.0
don charles,222,18,8,432.5578703703704,51.4050925925926,HEMBRA,41.0,32,3.328779707863918,64.88173363748027,Black Out,18.0
don charles,222,19,8,267.94444444444446,44.70717592592592,HEMBRA,41.0,32,3.328779707863918,64.04609288939898,Black Out,18.0
don charles,222,20,8,394.9976851851852,49.54050925925926,HEMBRA,42.0,32,3.328779707863918,65.8926406926407,Black Out,18.0
don charles,222,21,8,282.70601851851853,45.1712962962963,HEMBRA,42.0,32,3.328779707863918,65.78159810900397,Black Out,18.0
don charles,222,22,8,411.7037037037037,50.85069444444444,HEMBRA,42.0,32,3.328779707863918,67.48075909330521,Black Out,18.0
don cornelio,107,1,9,269.5,44.73333333333333,MACHO,44.0,32,3.404858190940436,68.9780876494024,Black Out,15.0
don cornelio,107,2,9,316.47777777777776,47.71111111111111,MACHO,43.0,32,3.404858190940436,70.38734643273096,Black Out,15.0
don cornelio,107,3,9,291.55,46.94583333333333,MACHO,43.8416735028712,32,3.404858190940436,67.17549538760923,Black Out,15.0
don cornelio,107,4,9,399.5444444444444,50.915277777777774,MACHO,44.0,32,3.404858190940436,69.49819799941159,Black Out,15.0
don cornelio,107,5,9,326.725,47.11111111111112,MACHO,43.0,32,3.404858190940436,70.0116928673509,Black Out,15.0
don cornelio,107,10,9,285.7944444444444,47.00416666666667,MACHO,43.0,32,3.404858190940436,67.65693023255814,Black Out,15.0
don cornelio,107,11,9,305.8041388888889,47.18336861111111,MACHO,40.0,32,3.404858190940436,66.84842015371478,Black Out,15.0
don cornelio,107,12,9,396.68611111111113,50.077777777777776,MACHO,43.0,32,3.404858190940436,69.44888467014712,Black Out,15.0
don cornelio,107,17,9,404.95,49.82361111111111,MACHO,43.0,32,3.404858190940436,71.1220235337719,Black Out,15.0
don cornelio,107,18,9,369.01666666666665,47.26694444444445,MACHO,43.0,32,3.404858190940436,71.87536075371925,Black Out,15.0
don cornelio,107,19,9,302.55555555555554,44.54222222222222,MACHO,43.0,32,3.404858190940436,67.92144409359956,Black Out,15.0
don cornelio,107,20,9,376.0944444444444,48.884166666666665,MACHO,43.0,32,3.404858190940436,72.28566469975702,Black Out,15.0
don cornelio,108,1,11,304.44166666666666,47.12638888888889,MACHO,45.0,32,3.5078717400403767,70.6245921346385,Black Out,15.0
don cornelio,108,2,11,292.7555555555556,46.418055555555554,MACHO,45.0,32,3.5078717400403767,70.03444782168187,Black Out,15.0
don cornelio,108,3,11,251.125,42.82222222222222,MACHO,44.0,32,3.5078717400403767,71.03958242714224,Black Out,15.0
don cornelio,108,4,11,308.64166666666665,46.88055555555555,MACHO,46.25552050473186,32,3.5078717400403767,71.28094523630908,Black Out,15.0
don cornelio,108,5,11,343.1555555555556,47.63611111111111,MACHO,44.0,32,3.5078717400403767,71.8240183940573,Black Out,15.0
don cornelio,108,6,11,200.04444444444445,38.69722222222222,MACHO,46.0,32,3.5078717400403767,70.96375114550453,Black Out,15.0
don cornelio,108,7,11,220.03333333333333,40.77222222222223,MACHO,44.0,32,3.5078717400403767,69.96138996138997,Black Out,15.0
don cornelio,108,8,11,247.8583333333333,44.40833333333333,MACHO,44.0,32,3.5078717400403767,71.67005182798711,Black Out,15.0
don cornelio,108,9,11,193.5305555555556,38.64722222222223,MACHO,46.0,32,3.5078717400403767,69.49794156039763,Black Out,15.0
don cornelio,108,10,11,213.73333333333332,40.266666666666666,MACHO,45.0,32,3.5078717400403767,70.8786874096744,Black Out,15.0
don cornelio,108,11,11,368.6800833333333,48.21516805555556,MACHO,43.0,32,3.5078717400403767,71.46031447133039,Black Out,15.0
don cornelio,108,12,11,232.40000000000003,41.86666666666667,MACHO,45.0,32,3.5078717400403767,72.42782489505696,Black Out,15.0
don cornelio,108,13,11,329.0777777777778,48.09166666666667,MACHO,43.60077519379845,32,3.5078717400403767,71.4827984709752,Black Out,15.0
don cornelio,108,14,11,406.9333333333333,49.452777777777776,MACHO,44.0,32,3.5078717400403767,71.52841378274904,Black Out,15.0
don cornelio,108,15,11,305.9972222222222,46.18611111111111,MACHO,45.0,32,3.5078717400403767,72.58287509819326,Black Out,15.0
don cornelio,108,16,11,406.27222222222224,49.575,MACHO,44.01952807160293,32,3.5078717400403767,70.9652495378928,Black Out,15.0
don cornelio,108,17,11,356.06666666666666,47.71805555555556,MACHO,45.0,32,3.5078717400403767,73.69197093074162,Black Out,15.0
don cornelio,108,18,11,398.5333333333333,49.077777777777776,MACHO,46.0,32,3.5078717400403767,72.88523399398154,Black Out,15.0
don cornelio,108,19,11,399.1555555555556,48.48333333333333,MACHO,45.121332275971454,32,3.5078717400403767,71.69830222503425,Black Out,15.0
don cornelio,108,20,11,335.5333333333333,47.03333333333333,MACHO,45.0,32,3.5078717400403767,73.22645255978588,Black Out,15.0
don cornelio,109,1,1,343.2527777777778,46.22222222222222,MACHO,43.0,32,3.74625673221576,68.95947616472225,Black Out,15.0
don cornelio,109,2,1,302.9638888888889,44.67777777777778,MACHO,42.56950294860994,32,3.74625673221576,69.00237482683555,Black Out,15.0
don cornelio,109,3,1,200.9,38.44722222222222,MACHO,43.0,32,3.74625673221576,69.41065070827968,Black Out,15.0
don cornelio,109,4,1,220.92777777777775,40.87777777777778,MACHO,43.0,32,3.74625673221576,67.4691969414841,Black Out,15.0
don cornelio,109,5,1,255.7333333333333,43.13333333333333,MACHO,43.0,32,3.74625673221576,67.75310661836313,Black Out,15.0
don cornelio,109,6,1,300.10555555555555,44.76805555555556,MACHO,43.0,32,3.74625673221576,70.34130417986557,Black Out,15.0
don cornelio,109,7,1,348.89166666666665,48.59444444444444,MACHO,43.0,32,3.74625673221576,69.46271701962858,Black Out,15.0
don cornelio,109,8,1,403.5111111111111,49.94722222222222,MACHO,43.0,32,3.74625673221576,68.45514950166113,Black Out,15.0
don cornelio,109,9,1,337.2055555555556,46.35833333333333,MACHO,42.60369437447523,32,3.74625673221576,67.88533927198912,Black Out,15.0
don cornelio,109,10,1,209.41666666666669,40.333333333333336,MACHO,42.0,32,3.74625673221576,68.79673757216474,Black Out,15.0
don cornelio,109,12,1,473.3361111111111,50.27222222222223,MACHO,42.0,32,3.74625673221576,69.79245935662401,Black Out,15.0
don cornelio,109,13,1,341.075,46.891666666666666,MACHO,42.0,32,3.74625673221576,70.6896414659353,Black Out,15.0
don cornelio,109,14,1,262.22777777777776,42.72222222222222,MACHO,42.0,32,3.74625673221576,67.52865961199294,Black Out,15.0
don cornelio,109,15,1,308.9722222222222,45.5,MACHO,43.0,32,3.74625673221576,67.93469890651471,Black Out,15.0
don cornelio,109,16,1,308.19444444444446,45.89722222222223,MACHO,42.0,32,3.74625673221576,70.23497523497524,Black Out,15.0
don cornelio,109,17,1,387.35277777777776,47.87361111111111,MACHO,43.0,32,3.74625673221576,70.58193589529546,Black Out,15.0
don cornelio,109,18,1,358.05,47.33888888888889,MACHO,43.0,32,3.74625673221576,70.5705958081188,Black Out,15.0
don cornelio,109,19,1,355.52222222222224,48.31388888888889,MACHO,44.040023543260745,32,3.74625673221576,68.73881820449766,Black Out,15.0
don cornelio,109,20,1,405.5916666666667,49.6375,MACHO,44.0,32,3.74625673221576,70.44123372865126,Black Out,15.0
don cornelio,110,1,3,215.48333333333332,40.15277777777778,MACHO,41.0,32,3.5201839069982084,68.08527611032447,Black Out,15.0
don cornelio,110,2,3,268.7805555555556,42.63333333333333,MACHO,42.0,32,3.5201839069982084,66.48183480403847,Black Out,15.0
don cornelio,110,3,3,364.8944444444445,47.78888888888889,MACHO,42.0,32,3.5201839069982084,67.87329794599584,Black Out,15.0
don cornelio,110,4,3,235.10277777777776,40.86666666666667,MACHO,42.0,32,3.5201839069982084,68.0451329126028,Black Out,15.0
don cornelio,110,5,3,292.30833333333334,46.769444444444446,MACHO,42.0,32,3.5201839069982084,68.16135442941221,Black Out,15.0
don cornelio,110,6,3,303.56666666666666,43.58611111111111,MACHO,43.28395061728395,32,3.5201839069982084,69.89979083475946,Black Out,15.0
don cornelio,110,8,3,252.3111111111111,43.55277777777778,MACHO,43.0,32,3.5201839069982084,66.67771396290368,Black Out,15.0
don cornelio,110,10,3,400.62361111111113,49.05416666666667,MACHO,42.0,32,3.5201839069982084,68.1465053763441,Black Out,15.0
don cornelio,110,12,3,353.79166666666663,47.83472222222223,MACHO,43.0,32,3.5201839069982084,69.5021184445909,Black Out,15.0
don cornelio,110,13,3,367.7138888888889,50.08055555555556,MACHO,44.0,32,3.5201839069982084,70.73658718330849,Black Out,15.0
don cornelio,110,14,3,585.9194444444445,52.15555555555556,MACHO,44.0,32,3.5201839069982084,68.75237503653902,Black Out,15.0
don cornelio,110,15,3,355.6,47.644444444444446,MACHO,44.0,32,3.5201839069982084,69.20620035304502,Black Out,15.0
don cornelio,110,16,3,414.2638888888889,49.00972222222222,MACHO,44.0,32,3.5201839069982084,66.80011945522132,Black Out,15.0
don cornelio,110,17,3,319.08333333333337,48.88333333333333,MACHO,44.0,32,3.5201839069982084,68.49477547428226,Black Out,15.0
don cornelio,110,18,2,354.1222222222222,50.07222222222222,MACHO,42.0,32,3.5201839069982084,71.1964381875529,Black Out,15.0
don cornelio,110,19,2,593.5805555555555,52.48194444444445,MACHO,42.0,32,3.5201839069982084,71.53074764937823,Black Out,15.0
don cornelio,110,20,2,400.88377777777777,49.10477777777778,MACHO,42.0,32,3.5201839069982084,71.71600000000001,Black Out,15.0
don cornelio,111,1,4,204.76944444444445,39.09166666666667,MACHO,44.0,32,3.445527966016695,67.776886035313,Black Out,15.0
don cornelio,111,2,4,284.7444444444444,45.61666666666667,MACHO,43.0,32,3.445527966016695,71.01297546933633,Black Out,15.0
don cornelio,111,3,4,311.44166666666666,46.41388888888889,MACHO,44.0,32,3.445527966016695,73.6370834233067,Black Out,15.0
don cornelio,111,5,4,300.65000000000003,47.204166666666666,MACHO,43.0,32,3.445527966016695,71.91216536641157,Black Out,15.0
don cornelio,111,7,4,355.7555555555556,48.27361111111111,MACHO,44.0,32,3.445527966016695,72.79215571918058,Black Out,15.0
don cornelio,111,8,4,340.14166666666665,48.34722222222222,MACHO,43.0,32,3.445527966016695,71.10404699496218,Black Out,15.0
don cornelio,111,9,5,220.48055555555555,40.98333333333333,MACHO,42.0,32,3.445527966016695,69.50459829949679,Black Out,15.0
don cornelio,111,10,5,281.2444444444444,45.48333333333333,MACHO,43.0,32,3.445527966016695,67.85211399468226,Black Out,15.0
don cornelio,111,11,4,277.5583611111111,48.63326194444444,MACHO,43.0,32,3.445527966016695,72.46567441860465,Black Out,15.0
don cornelio,111,16,5,284.5305555555556,45.668055555555554,MACHO,43.0,32,3.445527966016695,67.98299007981129,Black Out,15.0
don cornelio,111,17,5,418.6972222222223,49.34444444444444,MACHO,43.0,32,3.445527966016695,69.50690406976744,Black Out,15.0
don cornelio,111,18,4,402.5972222222222,50.484722222222224,MACHO,43.0,32,3.445527966016695,66.75185648201095,Black Out,15.0
don cornelio,111,19,4,270.18055555555554,43.61527777777778,MACHO,43.0,32,3.445527966016695,69.44798615201626,Black Out,15.0
don cornelio,111,20,4,506.4888888888889,50.86388888888889,MACHO,43.0,32,3.445527966016695,70.95191804381965,Black Out,15.0
don cornelio,112,1,7,280.5055555555556,43.53611111111111,MACHO,42.0,32,3.569445973915229,74.3051282051282,Black Out,15.0
don cornelio,112,2,7,352.2361111111111,48.66388888888889,MACHO,42.4183908045977,32,3.569445973915229,73.73003829756486,Black Out,15.0
don cornelio,112,3,7,407.55555555555554,49.45611805555556,MACHO,43.0,32,3.569445973915229,71.45499923231965,Black Out,15.0
don cornelio,112,4,7,409.5972222222222,50.015277777777776,MACHO,43.0,32,3.569445973915229,73.13917819945783,Black Out,15.0
don cornelio,112,5,7,227.9666666666667,42.727777777777774,MACHO,42.0,32,3.569445973915229,73.31552644347404,Black Out,15.0
don cornelio,112,6,7,267.55555555555554,45.89722222222223,MACHO,42.0,32,3.569445973915229,73.76805267561569,Black Out,15.0
don cornelio,112,7,7,304.48055555555555,46.53333333333333,MACHO,42.0,32,3.569445973915229,72.35031468615142,Black Out,15.0
don cornelio,112,8,7,220.73333333333332,39.75555555555555,MACHO,42.0,32,3.569445973915229,73.04309779041786,Black Out,15.0
don cornelio,112,10,7,396.3361111111111,49.21805555555556,MACHO,42.0,32,3.569445973915229,70.64713689799015,Black Out,15.0
don cornelio,112,11,7,237.4932777777778,42.085029722222224,MACHO,42.0,32,3.569445973915229,71.10087045570917,Black Out,15.0
don cornelio,112,12,7,217.99166666666667,41.952777777777776,MACHO,42.0,32,3.569445973915229,72.13611727647744,Black Out,15.0
don cornelio,112,13,7,263.18055555555554,44.89722222222223,MACHO,42.0,32,3.569445973915229,73.82194934765924,Black Out,15.0
don cornelio,112,14,7,368.3944444444445,48.56944444444444,MACHO,42.0,32,3.569445973915229,72.64484319167813,Black Out,15.0
don cornelio,112,15,7,279.57222222222225,40.17777777777778,MACHO,41.0,32,3.569445973915229,73.87675521643763,Black Out,15.0
don cornelio,112,16,7,399.64166666666665,49.17916666666667,MACHO,42.0,32,3.569445973915229,71.74398241299649,Black Out,15.0
don cornelio,112,17,7,407.18611111111113,48.99027777777778,MACHO,42.0,32,3.569445973915229,74.65868927362006,Black Out,15.0
don cornelio,112,18,7,400.10833333333335,46.07361111111111,MACHO,42.0,32,3.569445973915229,75.6641206488363,Black Out,15.0
don fena,130,1,10,273.0,44.5,MACHO,46.0,32,3.301609668852637,75.30448426414408,Tradicional,12.97979797979798
don fena,130,2,10,305.11284046692606,46.41439688715953,MACHO,46.0,32,3.301609668852637,77.2060835757689,Tradicional,12.97979797979798
don fena,130,3,10,331.34241245136184,48.08365758754864,MACHO,46.0,32,3.301609668852637,75.90236619463421,Tradicional,12.97979797979798
don fena,130,4,10,364.9805447470817,48.40272373540856,MACHO,46.0,32,3.301609668852637,77.61232287082265,Tradicional,12.97979797979798
don fena,130,5,10,228.50369649805447,41.3808560311284,MACHO,46.0,32,3.301609668852637,74.07214281928519,Tradicional,12.97979797979798
don fena,130,6,10,201.71984435797663,38.48249027237354,MACHO,46.0,32,3.301609668852637,71.82294685990338,Tradicional,12.97979797979798
don fena,130,7,10,340.1850194552529,47.87821361867704,MACHO,43.07476635514018,32,3.301609668852637,73.35237819724694,Tradicional,12.97979797979798
don fena,130,8,10,209.7821011673152,41.15175097276265,MACHO,46.0,32,3.301609668852637,74.71006378109938,Tradicional,12.97979797979798
don fena,130,9,10,241.431906614786,44.49805447470817,MACHO,43.0,32,3.301609668852637,70.50636512339094,Tradicional,12.97979797979798
don fena,130,10,10,276.89494163424126,46.29416342412451,MACHO,43.52124352331606,32,3.301609668852637,72.59655221677224,Tradicional,12.97979797979798
don fena,130,11,10,400.6070038910506,49.036964980544745,MACHO,44.0,32,3.301609668852637,74.54355665211615,Tradicional,12.97979797979798
don fena,131,1,12,313.9922178988327,48.11089494163424,MACHO,46.0,32,3.4028184605210665,73.3518380294831,Tradicional,12.97979797979798
don fena,131,2,12,346.6225680933852,49.75291828793775,MACHO,46.0,32,3.4028184605210665,72.77239536104616,Tradicional,12.97979797979798
don fena,131,3,12,291.08560311284043,46.57587548638132,MACHO,46.0,32,3.4028184605210665,75.06603995299646,Tradicional,12.97979797979798
don fena,131,4,12,242.68482490272373,44.76264591439688,MACHO,46.0,32,3.4028184605210665,78.40914397795731,Tradicional,12.97979797979798
don fena,131,5,12,296.09727626459147,47.23735408560312,MACHO,46.0,32,3.4028184605210665,77.63005916048454,Tradicional,12.97979797979798
don fena,131,6,12,214.0311284046693,41.76653696498055,MACHO,45.0,32,3.4028184605210665,73.0817657386506,Tradicional,12.97979797979798
don fena,131,7,12,308.6490661478599,47.54874669260701,MACHO,46.0,32,3.4028184605210665,73.69307533733132,Tradicional,12.97979797979798
don fena,131,8,12,256.03112840466923,45.64396887159533,MACHO,46.0,32,3.4028184605210665,75.76379463658914,Tradicional,12.97979797979798
don fena,131,9,12,346.0778210116732,48.22140077821012,MACHO,45.31359649122807,32,3.4028184605210665,76.0867250641243,Tradicional,12.97979797979798
don fena,131,10,12,384.1011673151751,50.28793774319066,MACHO,46.0,32,3.4028184605210665,74.92141916054959,Tradicional,12.97979797979798
don fena,131,11,12,336.49027237354085,47.023346303501945,MACHO,47.0,32,3.4028184605210665,77.09666610822585,Tradicional,12.97979797979798
don fena,132,1,2,226.0688259109312,41.1417004048583,MACHO,42.25581395348837,32,3.915346922998215,69.33847000550357,Tradicional,12.474747474747474
don fena,132,2,2,280.19838056680163,43.81781376518219,MACHO,43.0,32,3.915346922998215,73.10380034032899,Tradicional,12.474747474747474
don fena,132,3,2,296.01214574898785,42.90485829959514,MACHO,43.0,32,3.915346922998215,71.42325581395349,Tradicional,12.474747474747474
don fena,132,4,2,361.0526315789474,48.37651821862348,MACHO,42.0,32,3.915346922998215,72.70573004615558,Tradicional,12.474747474747474
