nombre_sector_code,nro_crianza,nro_pabellon,sexo,tipoConstruccion,densidad_pollos_m2,cluster_kmeans,cluster_hierarchical,cluster_dbscan,ganancia_promedio_gramos
san pedro,115,3,HEMBRA,Black Out,18.0,1,0,0,66.45842926579688
san pedro,115,4,HEMBRA,Black Out,18.0,1,0,0,66.20898641588298
san pedro,115,5,HEMBRA,Black Out,18.0,1,0,0,66.49027237354086
san pedro,115,7,HEMBRA,Black Out,18.0,1,0,0,64.42999234889058
san pedro,115,8,HEMBRA,Black Out,18.0,1,0,0,65.09923130677848
san pedro,115,9,HEMBRA,Black Out,18.0,1,0,0,64.69038195753234
san pedro,115,10,HEMBRA,Black Out,18.0,1,0,0,64.58165313781967
san pedro,115,11,HEMBRA,Black Out,18.0,1,0,0,67.71852996737077
san pedro,115,12,HEMBRA,Black Out,18.0,1,0,0,66.80094043887148
san pedro,115,13,HEMBRA,Black Out,18.0,1,0,0,70.1895652173913
san pedro,116,1,HEMBRA,Black Out,18.0,1,0,0,64.77901377431034
san pedro,116,2,HEMBRA,Black Out,18.0,1,0,0,63.90823922621159
san pedro,116,3,HEMBRA,Black Out,18.0,1,0,0,63.0271015158475
san pedro,116,4,HEMBRA,Black Out,18.0,1,0,0,61.14281901711845
san pedro,116,5,HEMBRA,Black Out,18.0,1,0,0,64.6268600912286
san pedro,116,6,HEMBRA,Black Out,18.0,1,0,0,63.79853479853479
san pedro,116,7,HEMBRA,Black Out,18.0,1,0,0,65.28665060416813
san pedro,116,9,HEMBRA,Black Out,18.0,1,0,0,62.92607018749761
san pedro,116,10,HEMBRA,Black Out,18.0,1,0,0,63.10208590795042
san pedro,116,11,HEMBRA,Black Out,18.0,1,0,0,66.02079249779008
san pedro,116,12,HEMBRA,Black Out,18.0,1,0,0,65.6419517437364
san pedro,116,13,HEMBRA,Black Out,18.0,1,0,0,65.270055298841
san pedro,117,1,HEMBRA,Black Out,18.0,1,0,0,69.07374982490545
san pedro,117,2,HEMBRA,Black Out,18.0,1,0,0,69.14661464335495
san pedro,117,3,HEMBRA,Black Out,18.0,1,0,0,70.2121843942912
san pedro,117,4,HEMBRA,Black Out,18.0,1,0,0,66.33024466317733
san pedro,117,5,HEMBRA,Black Out,18.0,1,0,0,68.86726821380785
san pedro,117,6,HEMBRA,Black Out,18.0,1,0,0,70.09735283873215
san pedro,117,8,HEMBRA,Black Out,16.0,1,0,0,72.78609670403212
san pedro,117,9,HEMBRA,Black Out,18.0,1,0,0,67.94939051511162
san pedro,117,10,HEMBRA,Black Out,18.0,1,0,0,68.74946980175196
san pedro,117,11,HEMBRA,Black Out,18.0,1,0,0,68.00605060506051
san pedro,117,12,HEMBRA,Black Out,18.0,1,0,0,70.9460928731762
san pedro,117,13,HEMBRA,Black Out,18.0,1,0,0,68.28181676894049
san pedro,118,1,HEMBRA,Black Out,18.0,1,0,0,66.82468716437296
san pedro,118,2,HEMBRA,Black Out,18.0,1,0,0,69.05711595913479
san pedro,118,3,HEMBRA,Black Out,18.0,1,0,0,69.10235199474982
san pedro,118,4,HEMBRA,Black Out,16.0,1,0,0,75.70733953763389
san pedro,118,6,HEMBRA,Black Out,18.0,1,0,0,68.21989260165346
san pedro,118,7,HEMBRA,Black Out,18.0,1,0,0,68.29403895174245
san pedro,118,8,HEMBRA,Black Out,18.0,1,0,0,68.01096193249218
san pedro,118,9,HEMBRA,Black Out,18.0,1,0,0,67.22555857666391
san pedro,118,10,HEMBRA,Black Out,18.0,1,0,0,68.51184918528948
san pedro,118,11,HEMBRA,Black Out,18.0,1,0,0,68.09906808832173
san pedro,118,12,HEMBRA,Black Out,18.0,1,0,0,67.9408950182944
san pedro,118,13,HEMBRA,Black Out,18.0,1,0,0,67.13445758221877
san pedro,119,1,HEMBRA,Black Out,18.0,1,0,0,68.35308871023157
san pedro,119,2,HEMBRA,Black Out,18.0,1,0,0,70.0030416708912
san pedro,119,3,HEMBRA,Black Out,18.0,1,0,0,68.3472490920816
san pedro,119,4,HEMBRA,Black Out,18.0,1,0,0,70.56373084879165
san pedro,119,5,HEMBRA,Black Out,18.0,1,0,0,70.40124119035436
san pedro,119,6,HEMBRA,Black Out,18.0,1,0,0,67.27271180094625
san pedro,119,7,HEMBRA,Black Out,18.0,1,0,0,70.80066204613634
san pedro,119,8,HEMBRA,Black Out,18.0,1,0,0,64.30781595338557
san pedro,119,9,HEMBRA,Black Out,18.0,1,0,0,70.7248073855344
san pedro,119,11,HEMBRA,Black Out,18.0,1,0,0,71.30760712156061
san pedro,119,12,HEMBRA,Black Out,18.0,1,0,0,65.97163104928183
san pedro,119,13,HEMBRA,Black Out,18.0,1,0,0,67.92110037690553
santa rosa,155,2,HEMBRA,Tradicional,13.0,1,0,0,64.63203463203463
santa rosa,155,3,HEMBRA,Tradicional,13.0,1,0,0,63.60347593582888
santa rosa,155,5,HEMBRA,Tradicional,15.0,1,0,0,58.840344438170526
santa rosa,155,9,HEMBRA,Tradicional,15.0,1,0,0,59.73586558185632
santa rosa,155,10,HEMBRA,Tradicional,15.0,1,0,0,61.79040098591872
santa rosa,155,11,HEMBRA,Tradicional,15.0,1,0,0,61.19822724728328
santa rosa,155,13,HEMBRA,Tradicional,13.0,1,0,0,67.76191486459865
santa rosa,155,14,HEMBRA,Tradicional,13.0,1,0,0,66.61266973300837
santa rosa,155,15,HEMBRA,Tradicional,15.0,1,0,0,60.61877569666515
santa rosa,156,1,HEMBRA,Tradicional,12.5,1,0,0,62.53659282878793
santa rosa,156,2,HEMBRA,Tradicional,14.5,1,0,0,58.08499525166192
santa rosa,156,3,HEMBRA,Tradicional,14.5,1,0,0,61.148613545446345
santa rosa,156,4,HEMBRA,Tradicional,14.5,1,0,0,56.59890124017588
santa rosa,156,5,HEMBRA,Tradicional,14.5,1,0,0,60.97240636163935
santa rosa,156,6,HEMBRA,Tradicional,14.5,1,0,0,59.64156559884354
santa rosa,156,7,HEMBRA,Tradicional,14.5,1,0,0,60.36508682211934
santa rosa,156,8,HEMBRA,Tradicional,12.5,1,0,0,63.70573864647543
santa rosa,156,9,HEMBRA,Tradicional,14.5,1,0,0,54.94599352534275
santa rosa,156,10,HEMBRA,Tradicional,14.5,1,0,0,56.514426694577374
santa rosa,156,11,HEMBRA,Tradicional,14.5,1,0,0,58.64368034657232
santa rosa,156,12,HEMBRA,Tradicional,14.5,1,0,0,56.31386315096863
santa rosa,156,13,HEMBRA,Tradicional,14.5,1,0,0,55.63759601310567
santa rosa,157,2,HEMBRA,Tradicional,14.5,1,0,0,59.88177664735528
santa rosa,157,3,HEMBRA,Tradicional,14.5,1,0,0,60.52856662342031
santa rosa,157,4,HEMBRA,Tradicional,14.5,1,0,0,60.610238095238095
santa rosa,157,5,HEMBRA,Tradicional,14.5,1,0,0,62.11653505623355
santa rosa,157,6,HEMBRA,Tradicional,14.5,1,0,0,61.372237469305205
santa rosa,157,7,HEMBRA,Tradicional,14.5,1,0,0,61.50867235853903
santa rosa,157,8,HEMBRA,Tradicional,14.5,1,0,0,61.19131398823868
santa rosa,157,9,HEMBRA,Tradicional,14.5,1,0,0,63.15560365560365
santa rosa,157,10,HEMBRA,Tradicional,14.5,1,0,0,62.483435816769145
santa rosa,157,11,HEMBRA,Tradicional,14.5,1,0,0,60.35654821369107
santa rosa,157,12,HEMBRA,Tradicional,14.5,1,0,0,62.66345201079714
santa rosa,157,13,HEMBRA,Tradicional,14.5,1,0,0,62.61423275073427
santa rosa,157,14,HEMBRA,Tradicional,14.5,1,0,0,61.88637243515292
santa rosa,157,15,HEMBRA,Tradicional,14.5,1,0,0,63.09618857523049
santa rosa,158,1,MACHO,Tradicional,12.5,0,1,1,73.76647094179111
santa rosa,158,2,MACHO,Tradicional,12.5,0,1,1,71.49351826448225
santa rosa,158,3,MACHO,Tradicional,12.5,0,1,1,70.76307189542483
santa rosa,158,4,MACHO,Tradicional,12.5,0,1,1,73.30628936628553
santa rosa,158,5,MACHO,Tradicional,12.5,0,1,1,75.2073396170436
santa rosa,158,6,MACHO,Tradicional,12.5,0,1,1,74.10985746976408
santa rosa,158,7,MACHO,Tradicional,12.5,0,1,1,69.5740365111562
santa rosa,158,9,MACHO,Tradicional,12.5,0,1,1,76.5752180232558
santa rosa,158,10,MACHO,Tradicional,12.5,0,1,1,75.19788624049588
santa rosa,158,11,MACHO,Tradicional,12.5,0,1,1,75.21343969059706
santa rosa,158,12,MACHO,Tradicional,12.5,0,1,1,74.19213678298334
santa rosa,158,14,MACHO,Tradicional,12.5,0,1,1,74.63559876390049
santa rosa,159,1,MACHO,Tradicional,12.5,0,1,1,70.67570236508172
santa rosa,159,2,MACHO,Tradicional,12.5,0,1,1,67.7415074974341
santa rosa,159,3,MACHO,Tradicional,12.5,0,1,1,67.45235658234634
santa rosa,159,6,MACHO,Tradicional,12.5,0,1,1,71.5078215171533
santa rosa,159,8,MACHO,Tradicional,12.5,0,1,1,70.12442904394393
santa rosa,159,9,MACHO,Tradicional,12.5,0,1,1,70.60970182465509
santa rosa,159,10,MACHO,Tradicional,12.5,0,1,1,70.213193068049
santa rosa,159,11,MACHO,Tradicional,12.5,0,1,1,66.24479606008708
santa rosa,159,12,MACHO,Tradicional,12.5,0,1,1,67.11107693884874
santa rosa,159,13,MACHO,Tradicional,12.5,0,1,1,67.44817311819811
santa rosa,159,15,MACHO,Tradicional,12.5,0,1,1,68.30683564715663
santa rosa,160,1,MACHO,Tradicional,12.5,0,1,1,73.32305986696231
santa rosa,160,2,MACHO,Tradicional,12.5,0,1,1,70.5090440799345
santa rosa,160,3,MACHO,Tradicional,12.5,0,1,1,71.93494390896964
santa rosa,160,4,MACHO,Tradicional,12.5,0,1,1,67.30383672636748
santa rosa,160,5,MACHO,Tradicional,12.5,0,1,1,71.16442791220949
santa rosa,160,6,MACHO,Tradicional,12.5,0,1,1,71.84441535062598
santa rosa,160,8,MACHO,Tradicional,12.5,0,1,1,72.6293332154227
santa rosa,160,9,MACHO,Tradicional,12.5,0,1,1,70.40741736942866
santa rosa,160,10,MACHO,Tradicional,12.5,0,1,1,69.39866507930681
santa rosa,160,11,MACHO,Tradicional,12.5,0,1,1,70.5323429278861
santa rosa,160,12,MACHO,Tradicional,12.5,0,1,1,73.70696771602597
santa rosa,160,13,MACHO,Tradicional,12.5,0,1,1,71.30602747153443
santa rosa,160,14,MACHO,Tradicional,12.5,0,1,1,74.15305573005475
santa teresa,113,1,HEMBRA,Black Out,18.0,1,0,0,65.04122538915345
santa teresa,113,2,HEMBRA,Black Out,18.0,1,0,0,65.60018631273648
santa teresa,113,3,HEMBRA,Black Out,18.0,1,0,0,64.05887616320688
santa teresa,113,4,HEMBRA,Black Out,18.0,1,0,0,66.37535511363636
santa teresa,113,5,HEMBRA,Black Out,18.0,1,0,0,63.4964803007408
santa teresa,113,6,HEMBRA,Black Out,18.0,1,0,0,63.55717735054373
santa teresa,113,7,HEMBRA,Black Out,18.0,1,0,0,62.61440064507853
santa teresa,113,8,HEMBRA,Black Out,18.0,1,0,0,63.75711338739509
santa teresa,113,9,HEMBRA,Black Out,18.0,1,0,0,63.62555349235824
santa teresa,113,10,HEMBRA,Black Out,18.0,1,0,0,63.33418586382652
santa teresa,113,11,HEMBRA,Black Out,18.0,1,0,0,65.57867854814171
santa teresa,113,12,HEMBRA,Black Out,18.0,1,0,0,63.86246408110085
santa teresa,113,13,HEMBRA,Black Out,18.0,1,0,0,63.57690597910646
santa teresa,113,14,HEMBRA,Black Out,18.0,1,0,0,62.08972974951055
santa teresa,113,16,HEMBRA,Black Out,18.0,1,0,0,61.426320365138
santa teresa,113,17,HEMBRA,Black Out,18.0,1,0,0,64.68090443257964
santa teresa,113,18,HEMBRA,Black Out,16.0,1,0,0,69.18327324590943
santa teresa,113,19,HEMBRA,Black Out,18.0,1,0,0,63.72773322865849
santa teresa,113,20,HEMBRA,Black Out,18.0,1,0,0,65.12734462866887
santa teresa,113,21,HEMBRA,Black Out,18.0,1,0,0,63.31738066751193
santa teresa,113,22,HEMBRA,Black Out,18.0,1,0,0,64.76586049772169
santa teresa,113,23,HEMBRA,Black Out,18.0,1,0,0,64.92843084630525
santa teresa,113,24,HEMBRA,Black Out,18.0,1,0,0,61.77850244575442
santa teresa,113,25,HEMBRA,Black Out,14.5,1,0,0,69.95392103839913
santa teresa,113,26,HEMBRA,Black Out,18.0,1,0,0,67.0932955721366
santa teresa,113,27,HEMBRA,Black Out,16.0,1,0,0,66.65521354139742
santa teresa,114,1,HEMBRA,Black Out,18.25,1,0,0,64.37808268316743
santa teresa,114,2,HEMBRA,Black Out,18.25,1,0,0,61.63243122093349
santa teresa,114,3,HEMBRA,Black Out,18.25,1,0,0,63.413845995899486
santa teresa,114,4,HEMBRA,Black Out,18.25,1,0,0,56.251592460719294
santa teresa,114,5,HEMBRA,Black Out,18.25,1,0,0,63.475852546400354
santa teresa,114,6,HEMBRA,Black Out,18.25,1,0,0,64.09374643479961
santa teresa,114,7,HEMBRA,Black Out,18.25,1,0,0,61.25127494826416
santa teresa,114,8,HEMBRA,Black Out,18.25,1,0,0,62.2610498809001
santa teresa,114,9,HEMBRA,Black Out,18.25,1,0,0,62.34576292619699
santa teresa,114,10,HEMBRA,Black Out,18.25,1,0,0,63.46481205497599
santa teresa,114,11,HEMBRA,Black Out,18.25,1,0,0,65.03224248780404
santa teresa,114,12,HEMBRA,Black Out,18.25,1,0,0,63.72980833245735
santa teresa,114,13,HEMBRA,Black Out,18.25,1,0,0,61.440256638003945
santa teresa,114,14,HEMBRA,Black Out,18.25,1,0,0,62.77277483590703
santa teresa,114,15,HEMBRA,Black Out,18.25,1,0,0,62.37060076986528
santa teresa,114,16,HEMBRA,Black Out,18.25,1,0,0,62.1499076716468
santa teresa,114,17,HEMBRA,Black Out,16.25,1,0,0,67.1813934530513
santa teresa,114,18,HEMBRA,Black Out,18.25,1,0,0,63.442714126807566
santa teresa,114,19,HEMBRA,Black Out,18.25,1,0,0,62.92031051964512
santa teresa,114,20,HEMBRA,Black Out,16.25,1,0,0,68.70530996027553
santa teresa,114,21,HEMBRA,Black Out,18.25,1,0,0,61.70440899598635
santa teresa,114,22,HEMBRA,Black Out,18.25,1,0,0,62.97474337075671
santa teresa,114,24,HEMBRA,Black Out,18.25,1,0,0,62.22508200857936
santa teresa,114,25,HEMBRA,Black Out,18.25,1,0,0,63.68423657510517
santa teresa,114,26,HEMBRA,Black Out,18.25,1,0,0,62.63638620004964
santa teresa,114,27,HEMBRA,Black Out,18.25,1,0,0,63.566334991708125
santa teresa,115,1,HEMBRA,Black Out,18.0,1,0,0,62.36877599190738
santa teresa,115,2,HEMBRA,Black Out,18.0,1,0,0,61.15504855171135
santa teresa,115,3,HEMBRA,Black Out,18.0,1,0,0,64.33913782904467
santa teresa,115,4,HEMBRA,Black Out,18.0,1,0,0,63.8554730825015
santa teresa,115,5,HEMBRA,Black Out,18.0,1,0,0,61.60640434833983
santa teresa,115,6,HEMBRA,Black Out,18.0,1,0,0,63.081866131788125
santa teresa,115,7,HEMBRA,Black Out,18.0,1,0,0,63.12878670187976
santa teresa,115,8,HEMBRA,Black Out,18.0,1,0,0,65.64298745299527
santa teresa,115,9,HEMBRA,Black Out,18.0,1,0,0,63.93129887741266
santa teresa,115,10,HEMBRA,Black Out,18.0,1,0,0,63.57301852293504
santa teresa,115,11,HEMBRA,Black Out,18.0,1,0,0,64.87257432898907
santa teresa,115,12,HEMBRA,Black Out,18.0,1,0,0,64.3429871646617
santa teresa,115,14,HEMBRA,Black Out,18.0,1,0,0,64.33229126090762
santa teresa,115,15,HEMBRA,Black Out,18.0,1,0,0,65.103053288894
santa teresa,115,16,HEMBRA,Black Out,18.0,1,0,0,64.18419267299863
santa teresa,115,17,HEMBRA,Black Out,18.0,1,0,0,65.75625683587468
santa teresa,115,18,HEMBRA,Black Out,18.0,1,0,0,61.0540303970717
santa teresa,115,19,HEMBRA,Black Out,18.0,1,0,0,60.98079561042523
santa teresa,115,20,HEMBRA,Black Out,18.0,1,0,0,61.89653541221215
santa teresa,115,21,HEMBRA,Black Out,18.0,1,0,0,61.89480261706976
santa teresa,115,22,HEMBRA,Black Out,18.0,1,0,0,63.73070564853168
santa teresa,115,24,HEMBRA,Black Out,18.0,1,0,0,61.63751170713218
santa teresa,115,25,HEMBRA,Black Out,18.0,1,0,0,64.05559017956546
santa teresa,115,26,HEMBRA,Black Out,18.0,1,0,0,62.17519252450746
santa teresa,115,27,HEMBRA,Black Out,18.0,1,0,0,61.30872727272728
santa teresa,116,1,MACHO,Black Out,16.0,0,1,1,69.81414608310462
santa teresa,116,2,MACHO,Black Out,16.0,0,1,1,68.32284825440719
santa teresa,116,3,MACHO,Black Out,16.0,0,1,1,69.2182932247391
santa teresa,116,4,MACHO,Black Out,16.0,0,1,1,69.96259531002733
santa teresa,116,5,MACHO,Black Out,16.0,0,1,1,69.73802341449401
santa teresa,116,6,MACHO,Black Out,16.0,0,1,1,69.07094044907257
santa teresa,116,7,MACHO,Black Out,16.0,0,1,1,68.05237165075738
santa teresa,116,8,MACHO,Black Out,16.0,0,1,1,71.51734320101667
santa teresa,116,9,MACHO,Black Out,16.0,0,1,1,70.11869968263076
santa teresa,116,10,MACHO,Black Out,16.0,0,1,1,69.78913772390669
santa teresa,116,11,MACHO,Black Out,16.0,0,1,1,71.85405120084455
santa teresa,116,12,MACHO,Black Out,16.0,0,1,1,69.83409321175279
santa teresa,116,13,MACHO,Black Out,16.0,0,1,1,70.44879573451001
santa teresa,116,14,MACHO,Black Out,16.0,0,1,1,69.03843383041568
santa teresa,116,16,MACHO,Black Out,16.0,0,1,1,69.80816717650094
santa teresa,116,17,MACHO,Black Out,16.0,0,1,1,66.50942276050414
santa teresa,116,18,MACHO,Black Out,16.0,0,1,1,69.89339554917444
santa teresa,116,19,MACHO,Black Out,16.0,0,1,1,69.87882027978259
santa teresa,116,20,MACHO,Black Out,16.0,0,1,1,71.07982982982983
santa teresa,116,21,MACHO,Black Out,16.0,0,1,1,68.15957677307526
santa teresa,116,22,MACHO,Black Out,16.0,0,1,1,69.30961943010135
santa teresa,116,23,MACHO,Black Out,16.0,0,1,1,68.83241411628998
santa teresa,116,24,MACHO,Black Out,16.0,0,1,1,67.72897474412802
santa teresa,116,25,MACHO,Black Out,16.0,0,1,1,65.90083169995232
santa teresa,116,26,MACHO,Black Out,16.0,0,1,1,68.82633043230133
santa teresa,116,27,MACHO,Black Out,16.0,0,1,1,70.56873562114006
santa teresa,117,1,HEMBRA,Black Out,18.0,1,0,0,64.419280570668
santa teresa,117,2,HEMBRA,Black Out,18.0,1,0,0,63.4134772338832
santa teresa,117,3,HEMBRA,Black Out,16.0,1,0,0,67.27873578607259
santa teresa,117,4,HEMBRA,Black Out,18.0,1,0,0,64.62288271266814
santa teresa,117,5,HEMBRA,Black Out,18.0,1,0,0,63.13641270568223
santa teresa,117,7,HEMBRA,Black Out,18.0,1,0,0,65.44641937957623
santa teresa,117,8,HEMBRA,Black Out,18.0,1,0,0,64.75119133042631
santa teresa,117,9,HEMBRA,Black Out,18.0,1,0,0,62.84603476806464
santa teresa,117,10,HEMBRA,Black Out,18.0,1,0,0,63.47398155879687
santa teresa,117,11,HEMBRA,Black Out,18.0,1,0,0,63.03400281888655
santa teresa,117,12,HEMBRA,Black Out,18.0,1,0,0,62.86152778446945
santa teresa,117,13,HEMBRA,Black Out,18.0,1,0,0,64.43144952865221
santa teresa,117,14,HEMBRA,Black Out,18.0,1,0,0,60.21449892326496
santa teresa,117,18,HEMBRA,Black Out,18.0,1,0,0,62.69405971635653
santa teresa,117,19,HEMBRA,Black Out,18.0,1,0,0,62.83277499190396
santa teresa,117,20,HEMBRA,Black Out,18.0,1,0,0,64.01749441702377
santa teresa,117,21,HEMBRA,Black Out,16.0,1,0,0,65.24968373600757
santa teresa,117,22,HEMBRA,Black Out,18.0,1,0,0,63.83671083398285
santa teresa,117,23,HEMBRA,Black Out,18.0,1,0,0,60.88354134865762
santa teresa,117,24,HEMBRA,Black Out,18.0,1,0,0,60.24902075803736
santa teresa,117,25,HEMBRA,Black Out,18.0,1,0,0,64.00920168218252
santa teresa,117,26,HEMBRA,Black Out,18.0,1,0,0,65.29953415867607
santa teresa,117,27,HEMBRA,Black Out,18.0,1,0,0,62.68444418450156
santa teresa,118,3,HEMBRA,Black Out,18.0,1,0,0,67.60335497835497
santa teresa,118,4,HEMBRA,Black Out,18.0,1,0,0,67.30515670835264
santa teresa,118,6,HEMBRA,Black Out,18.0,1,0,0,67.06007598979461
santa teresa,118,7,HEMBRA,Black Out,18.0,1,0,0,66.50675126751682
santa teresa,118,8,HEMBRA,Black Out,18.0,1,0,0,67.56804916631818
santa teresa,118,9,HEMBRA,Black Out,18.0,1,0,0,67.14963607820751
santa teresa,118,10,HEMBRA,Black Out,18.0,1,0,0,68.88220894232846
santa teresa,118,11,HEMBRA,Black Out,18.0,1,0,0,67.58314732142857
santa teresa,118,12,HEMBRA,Black Out,18.0,1,0,0,65.9696675736169
santa teresa,118,13,HEMBRA,Black Out,18.0,1,0,0,65.39303019008572
santa teresa,118,15,HEMBRA,Black Out,18.0,1,0,0,64.3772689932957
santa teresa,118,16,HEMBRA,Black Out,18.0,1,0,0,67.93556128662512
santa teresa,118,17,HEMBRA,Black Out,18.0,1,0,0,67.22593291709018
santa teresa,118,18,HEMBRA,Black Out,18.0,1,0,0,64.89231265188711
santa teresa,118,20,HEMBRA,Black Out,18.0,1,0,0,64.9811006527784
santa teresa,118,21,HEMBRA,Black Out,18.0,1,0,0,65.48422906139947
santa teresa,118,23,HEMBRA,Black Out,18.0,1,0,0,67.65106382978723
santa teresa,118,24,HEMBRA,Black Out,18.0,1,0,0,67.64853245409877
santa teresa,118,25,HEMBRA,Black Out,18.0,1,0,0,70.1998601248117
santa teresa,118,26,HEMBRA,Black Out,18.0,1,0,0,71.34905254091301
santa teresa,118,27,HEMBRA,Black Out,18.0,1,0,0,68.2200632866387
totihue,227,1,HEMBRA,Tradicional,15.0,1,0,0,59.48383437322746
totihue,227,2,HEMBRA,Tradicional,15.0,1,0,0,56.32512088418144
totihue,227,3,HEMBRA,Tradicional,15.0,1,0,0,55.11112384007332
totihue,227,7,HEMBRA,Tradicional,15.0,1,0,0,56.18562946807221
totihue,227,8,HEMBRA,Tradicional,15.0,1,0,0,56.53968253968254
totihue,227,10,HEMBRA,Tradicional,15.0,1,0,0,56.32635253054101
totihue,227,11,HEMBRA,Tradicional,15.0,1,0,0,56.08740204942737
totihue,227,12,HEMBRA,Tradicional,15.0,1,0,0,54.6733970314284
totihue,227,16,HEMBRA,Tradicional,15.0,1,0,0,50.5326717283434
totihue,227,18,HEMBRA,Tradicional,15.0,1,0,0,55.71021431828545
totihue,227,19,HEMBRA,Tradicional,15.0,1,0,0,55.36107711138311
totihue,227,20,HEMBRA,Tradicional,15.0,1,0,0,55.20363299780168
totihue,227,21,HEMBRA,Tradicional,15.0,1,0,0,55.2257874595231
totihue,227,22,HEMBRA,Tradicional,15.0,1,0,0,55.23344127171033
totihue,227,24,HEMBRA,Tradicional,15.0,1,0,0,52.8674240171296
totihue,227,25,HEMBRA,Tradicional,15.0,1,0,0,55.666275659824045
totihue,227,28,HEMBRA,Tradicional,13.0,1,0,0,54.73514211886305
totihue,227,30,HEMBRA,Tradicional,13.0,1,0,0,59.39599483204135
totihue,227,35,HEMBRA,Tradicional,13.0,1,0,0,52.66489260596844
totihue,227,36,HEMBRA,Tradicional,13.0,1,0,0,56.15321477428179
totihue,228,1,HEMBRA,Tradicional,15.0,1,0,0,61.2015503875969
totihue,228,2,HEMBRA,Tradicional,15.0,1,0,0,58.23323549333935
totihue,228,8,HEMBRA,Tradicional,15.0,1,0,0,59.88096403436229
totihue,228,9,HEMBRA,Tradicional,15.0,1,0,0,56.85033467202141
totihue,228,10,HEMBRA,Tradicional,15.0,1,0,0,59.4398234595145
totihue,228,11,HEMBRA,Tradicional,13.0,1,0,0,62.606695629951446
totihue,228,12,HEMBRA,Tradicional,13.0,1,0,0,66.5646562739586
totihue,228,13,HEMBRA,Tradicional,13.0,1,0,0,68.5823754789272
totihue,228,15,HEMBRA,Tradicional,13.0,1,0,0,67.76932367149759
totihue,228,16,HEMBRA,Tradicional,13.0,1,0,0,60.60146543485187
totihue,228,19,HEMBRA,Tradicional,15.0,1,0,0,57.06542056074766
totihue,228,20,HEMBRA,Tradicional,15.0,1,0,0,58.64454732510287
totihue,228,21,HEMBRA,Tradicional,15.0,1,0,0,61.518751875187526
totihue,228,22,HEMBRA,Tradicional,15.0,1,0,0,57.21221452399282
totihue,228,24,HEMBRA,Tradicional,15.0,1,0,0,60.51408825093035
totihue,228,25,HEMBRA,Tradicional,15.0,1,0,0,60.85093509350935
totihue,228,27,HEMBRA,Tradicional,15.0,1,0,0,57.15740740740741
totihue,228,28,HEMBRA,Tradicional,15.0,1,0,0,58.5663627152989
totihue,228,29,HEMBRA,Tradicional,15.0,1,0,0,62.40283267457182
totihue,228,30,HEMBRA,Tradicional,15.0,1,0,0,61.65165479681609
totihue,228,31,HEMBRA,Tradicional,15.0,1,0,0,58.73655473655473
totihue,228,32,HEMBRA,Tradicional,15.0,1,0,0,63.865729898516776
totihue,228,33,HEMBRA,Tradicional,15.0,1,0,0,62.904392764857874
totihue,228,34,HEMBRA,Tradicional,13.0,1,0,0,62.96699969724492
totihue,228,35,HEMBRA,Tradicional,15.0,1,0,0,60.9496855345912
totihue,228,36,HEMBRA,Tradicional,15.0,1,0,0,58.35816993464053
totihue,229,1,HEMBRA,Tradicional,14.5,1,0,0,59.38177636622495
totihue,229,3,HEMBRA,Tradicional,14.5,1,0,0,60.14038763750654
totihue,229,8,HEMBRA,Tradicional,14.5,1,0,0,60.37707690777039
totihue,229,10,HEMBRA,Tradicional,14.5,1,0,0,61.26858326858327
totihue,229,11,HEMBRA,Tradicional,14.5,1,0,0,61.260946595798536
totihue,229,13,HEMBRA,Tradicional,14.5,1,0,0,58.52911459718159
totihue,229,15,HEMBRA,Tradicional,14.5,1,0,0,59.56114144431852
totihue,229,20,HEMBRA,Tradicional,14.5,1,0,0,60.176017601760186
totihue,229,22,HEMBRA,Tradicional,14.5,1,0,0,59.9470127061368
totihue,229,24,HEMBRA,Tradicional,14.5,1,0,0,59.02663438256658
totihue,229,25,HEMBRA,Tradicional,14.5,1,0,0,60.324476239141546
totihue,229,27,HEMBRA,Tradicional,14.5,1,0,0,62.76526181353766
totihue,229,31,HEMBRA,Tradicional,14.5,1,0,0,59.20519059205191
totihue,229,32,HEMBRA,Tradicional,14.5,1,0,0,58.77306079664571
totihue,229,33,HEMBRA,Tradicional,14.5,1,0,0,57.43179880647912
totihue,229,34,HEMBRA,Tradicional,14.5,1,0,0,59.52445652173912
totihue,229,35,HEMBRA,Tradicional,14.5,1,0,0,59.9227904939218
totihue,230,1,HEMBRA,Tradicional,14.5,1,0,0,58.83853033599227
totihue,230,2,HEMBRA,Tradicional,14.5,1,0,0,55.650018362100624
totihue,230,3,HEMBRA,Tradicional,14.5,1,0,0,60.23333333333333
totihue,230,7,HEMBRA,Tradicional,14.5,1,0,0,60.91387004095605
totihue,230,8,HEMBRA,Tradicional,14.5,1,0,0,68.5459832788077
totihue,230,9,HEMBRA,Tradicional,14.5,1,0,0,58.55000000000001
totihue,230,10,HEMBRA,Tradicional,14.5,1,0,0,57.58419573953555
totihue,230,11,HEMBRA,Tradicional,14.5,1,0,0,59.59559703278296
totihue,230,12,HEMBRA,Tradicional,14.5,1,0,0,59.705704616872126
totihue,230,13,HEMBRA,Tradicional,14.5,1,0,0,59.66250000000001
totihue,230,15,HEMBRA,Tradicional,14.5,1,0,0,59.01579443658652
totihue,230,19,HEMBRA,Tradicional,14.5,1,0,0,59.13458078445484
